form_match_id,team_id,opponent_team_id,opponent_name_raw,match_date,competition,is_neutral,is_home,goals_for,goals_against,result,opponent_elo,source_name,source_url,fetched_at,raw_data
form-351,saudi-arabia,cape-verde,cape verde,2026-06-26,FIFA World Cup,true,false,0,0,D,1371.11,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""cape verde"",""away"":""saudi arabia"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-352,saudi-arabia,spain,spain,2026-06-21,FIFA World Cup,true,false,0,4,L,1874.71,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-21"",""home"":""spain"",""away"":""saudi arabia"",""home_score"":4,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-353,saudi-arabia,uruguay,uruguay,2026-06-15,FIFA World Cup,true,true,1,1,D,1673.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-15"",""home"":""saudi arabia"",""away"":""uruguay"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-354,saudi-arabia,senegal,senegal,2026-06-09,Friendly,true,true,0,0,D,1684.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-09"",""home"":""saudi arabia"",""away"":""senegal"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-355,saudi-arabia,,puerto rico,2026-06-05,Friendly,true,false,3,0,W,1024.3,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-05"",""home"":""puerto rico"",""away"":""saudi arabia"",""home_score"":0,""away_score"":3,""tournament"":""Friendly"",""neutral"":true}"
form-356,saudi-arabia,ecuador,ecuador,2026-05-30,Friendly,true,false,1,2,L,1598.52,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-30"",""home"":""ecuador"",""away"":""saudi arabia"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-357,saudi-arabia,,serbia,2026-03-31,Friendly,false,false,1,2,L,1502.13,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""serbia"",""away"":""saudi arabia"",""home_score"":2,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-358,saudi-arabia,egypt,egypt,2026-03-27,Friendly,false,true,0,4,L,1562.37,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""saudi arabia"",""away"":""egypt"",""home_score"":0,""away_score"":4,""tournament"":""Friendly"",""neutral"":false}"
form-359,saudi-arabia,jordan,jordan,2025-12-15,Arab Cup,true,true,0,1,L,1387.74,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-15"",""home"":""saudi arabia"",""away"":""jordan"",""home_score"":0,""away_score"":1,""tournament"":""Arab Cup"",""neutral"":true}"
form-360,saudi-arabia,,palestine,2025-12-11,Arab Cup,true,false,2,1,W,1243.71,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-11"",""home"":""palestine"",""away"":""saudi arabia"",""home_score"":1,""away_score"":2,""tournament"":""Arab Cup"",""neutral"":true}"
form-361,scotland,brazil,brazil,2026-06-24,FIFA World Cup,true,true,0,3,L,1765.86,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""scotland"",""away"":""brazil"",""home_score"":0,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-362,scotland,morocco,morocco,2026-06-19,FIFA World Cup,true,true,0,1,L,1755.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-19"",""home"":""scotland"",""away"":""morocco"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-363,scotland,haiti,haiti,2026-06-13,FIFA World Cup,true,false,1,0,W,1293.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-13"",""home"":""haiti"",""away"":""scotland"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-364,scotland,,bolivia,2026-06-06,Friendly,true,false,4,0,W,1326,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""bolivia"",""away"":""scotland"",""home_score"":0,""away_score"":4,""tournament"":""Friendly"",""neutral"":true}"
form-365,scotland,,curaçao,2026-05-30,Friendly,false,true,4,1,W,1294.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-30"",""home"":""scotland"",""away"":""curaçao"",""home_score"":4,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-366,scotland,ivory-coast,ivory coast,2026-03-31,Friendly,true,false,0,1,L,1540.87,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""ivory coast"",""away"":""scotland"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-367,scotland,japan,japan,2026-03-28,Friendly,false,true,0,1,L,1661.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""scotland"",""away"":""japan"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-368,scotland,,denmark,2025-11-18,FIFA World Cup qualification,false,true,4,2,W,1619.47,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""scotland"",""away"":""denmark"",""home_score"":4,""away_score"":2,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-369,scotland,,greece,2025-11-15,FIFA World Cup qualification,false,false,2,3,L,1473.19,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""greece"",""away"":""scotland"",""home_score"":3,""away_score"":2,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-370,scotland,,belarus,2025-10-12,FIFA World Cup qualification,false,true,2,1,W,1242.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-12"",""home"":""scotland"",""away"":""belarus"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-371,senegal,iraq,iraq,2026-06-26,FIFA World Cup,true,true,5,0,W,1446.28,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""senegal"",""away"":""iraq"",""home_score"":5,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-372,senegal,norway,norway,2026-06-22,FIFA World Cup,true,false,2,3,L,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-22"",""home"":""norway"",""away"":""senegal"",""home_score"":3,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-373,senegal,france,france,2026-06-16,FIFA World Cup,true,false,1,3,L,1870.7,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-16"",""home"":""france"",""away"":""senegal"",""home_score"":3,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-374,senegal,saudi-arabia,saudi arabia,2026-06-09,Friendly,true,false,0,0,D,1423.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-09"",""home"":""saudi arabia"",""away"":""senegal"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-375,senegal,,united states,2026-05-31,Friendly,false,false,2,3,L,1671.23,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-31"",""home"":""united states"",""away"":""senegal"",""home_score"":3,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-376,senegal,,gambia,2026-03-31,Friendly,false,true,3,1,W,1159.64,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""senegal"",""away"":""gambia"",""home_score"":3,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-377,senegal,,peru,2026-03-28,Friendly,true,true,2,0,W,1457.69,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""senegal"",""away"":""peru"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-378,senegal,morocco,morocco,2026-01-18,African Cup of Nations,false,false,0,3,L,1755.1,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-18"",""home"":""morocco"",""away"":""senegal"",""home_score"":3,""away_score"":0,""tournament"":""African Cup of Nations"",""neutral"":false}"
form-379,senegal,egypt,egypt,2026-01-14,African Cup of Nations,true,true,1,0,W,1562.37,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-14"",""home"":""senegal"",""away"":""egypt"",""home_score"":1,""away_score"":0,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-380,senegal,,mali,2026-01-09,African Cup of Nations,true,false,1,0,W,1455.59,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-09"",""home"":""mali"",""away"":""senegal"",""home_score"":0,""away_score"":1,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-381,south-africa,canada,canada,2026-06-28,FIFA World Cup,true,true,0,1,L,1559.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-28"",""home"":""south africa"",""away"":""canada"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-382,south-africa,south-korea,south korea,2026-06-24,FIFA World Cup,true,true,1,0,W,1591.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""south africa"",""away"":""south korea"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-383,south-africa,czech-republic,czech republic,2026-06-18,FIFA World Cup,true,false,1,1,D,1505.74,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-18"",""home"":""czech republic"",""away"":""south africa"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-384,south-africa,mexico,mexico,2026-06-11,FIFA World Cup,false,false,0,2,L,1687.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-11"",""home"":""mexico"",""away"":""south africa"",""home_score"":2,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-385,south-africa,,jamaica,2026-06-06,Friendly,true,false,1,0,W,1357.84,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""jamaica"",""away"":""south africa"",""home_score"":0,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-386,south-africa,,nicaragua,2026-05-29,Friendly,false,true,0,0,D,1114.63,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-29"",""home"":""south africa"",""away"":""nicaragua"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-387,south-africa,panama,panama,2026-03-31,Friendly,false,true,1,2,L,1539.16,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""south africa"",""away"":""panama"",""home_score"":1,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-388,south-africa,panama,panama,2026-03-27,Friendly,false,true,1,1,D,1539.16,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""south africa"",""away"":""panama"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-389,south-africa,,cameroon,2026-01-04,African Cup of Nations,true,true,1,2,L,1481.24,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-01-04"",""home"":""south africa"",""away"":""cameroon"",""home_score"":1,""away_score"":2,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-390,south-africa,,zimbabwe,2025-12-29,African Cup of Nations,true,false,3,2,W,1119.78,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-12-29"",""home"":""zimbabwe"",""away"":""south africa"",""home_score"":2,""away_score"":3,""tournament"":""African Cup of Nations"",""neutral"":true}"
form-391,south-korea,south-africa,south africa,2026-06-24,FIFA World Cup,true,false,0,1,L,1428.38,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""south africa"",""away"":""south korea"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-392,south-korea,mexico,mexico,2026-06-18,FIFA World Cup,false,false,0,1,L,1687.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-18"",""home"":""mexico"",""away"":""south korea"",""home_score"":1,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-393,south-korea,czech-republic,czech republic,2026-06-11,FIFA World Cup,true,true,2,1,W,1505.74,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-11"",""home"":""south korea"",""away"":""czech republic"",""home_score"":2,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-394,south-korea,,el salvador,2026-06-03,Friendly,true,true,1,0,W,1225.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-03"",""home"":""south korea"",""away"":""el salvador"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-395,south-korea,,trinidad and tobago,2026-05-30,Friendly,true,true,5,0,W,1219.59,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-30"",""home"":""south korea"",""away"":""trinidad and tobago"",""home_score"":5,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-396,south-korea,austria,austria,2026-03-31,Friendly,false,false,0,1,L,1597.4,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""austria"",""away"":""south korea"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-397,south-korea,ivory-coast,ivory coast,2026-03-28,Friendly,true,false,0,4,L,1540.87,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-28"",""home"":""ivory coast"",""away"":""south korea"",""home_score"":4,""away_score"":0,""tournament"":""Friendly"",""neutral"":true}"
form-398,south-korea,ghana,ghana,2025-11-18,Friendly,false,true,1,0,W,1346.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""south korea"",""away"":""ghana"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-399,south-korea,,bolivia,2025-11-14,Friendly,false,true,2,0,W,1326,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-14"",""home"":""south korea"",""away"":""bolivia"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-400,south-korea,paraguay,paraguay,2025-10-14,Friendly,false,true,2,0,W,1505.35,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""south korea"",""away"":""paraguay"",""home_score"":2,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-401,spain,uruguay,uruguay,2026-06-26,FIFA World Cup,true,false,1,0,W,1673.07,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-26"",""home"":""uruguay"",""away"":""spain"",""home_score"":0,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-402,spain,saudi-arabia,saudi arabia,2026-06-21,FIFA World Cup,true,true,4,0,W,1423.88,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-21"",""home"":""spain"",""away"":""saudi arabia"",""home_score"":4,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-403,spain,cape-verde,cape verde,2026-06-15,FIFA World Cup,true,true,0,0,D,1371.11,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-15"",""home"":""spain"",""away"":""cape verde"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-404,spain,,peru,2026-06-08,Friendly,true,false,3,1,W,1457.69,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-08"",""home"":""peru"",""away"":""spain"",""home_score"":1,""away_score"":3,""tournament"":""Friendly"",""neutral"":true}"
form-405,spain,iraq,iraq,2026-06-04,Friendly,false,true,1,1,D,1446.28,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-04"",""home"":""spain"",""away"":""iraq"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-406,spain,egypt,egypt,2026-03-31,Friendly,false,true,0,0,D,1562.37,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""spain"",""away"":""egypt"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-407,spain,,serbia,2026-03-27,Friendly,false,true,3,0,W,1502.13,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""spain"",""away"":""serbia"",""home_score"":3,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-408,spain,turkey,turkey,2025-11-18,FIFA World Cup qualification,false,true,2,2,D,1605.73,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""spain"",""away"":""turkey"",""home_score"":2,""away_score"":2,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-409,spain,,georgia,2025-11-15,FIFA World Cup qualification,false,false,4,0,W,1355.26,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""georgia"",""away"":""spain"",""home_score"":0,""away_score"":4,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-410,spain,,bulgaria,2025-10-14,FIFA World Cup qualification,false,true,4,0,W,1271.68,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-14"",""home"":""spain"",""away"":""bulgaria"",""home_score"":4,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-411,sweden,france,france,2026-06-30,FIFA World Cup,true,false,0,3,L,1870.7,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-30"",""home"":""france"",""away"":""sweden"",""home_score"":3,""away_score"":0,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-412,sweden,japan,japan,2026-06-25,FIFA World Cup,true,false,1,1,D,1661.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""japan"",""away"":""sweden"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-413,sweden,netherlands,netherlands,2026-06-20,FIFA World Cup,true,false,1,5,L,1753.57,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-20"",""home"":""netherlands"",""away"":""sweden"",""home_score"":5,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-414,sweden,tunisia,tunisia,2026-06-14,FIFA World Cup,true,true,5,1,W,1476.41,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-14"",""home"":""sweden"",""away"":""tunisia"",""home_score"":5,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-415,sweden,,greece,2026-06-04,Friendly,false,true,2,2,D,1473.19,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-04"",""home"":""sweden"",""away"":""greece"",""home_score"":2,""away_score"":2,""tournament"":""Friendly"",""neutral"":false}"
form-416,sweden,norway,norway,2026-06-01,Friendly,false,false,1,3,L,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-01"",""home"":""norway"",""away"":""sweden"",""home_score"":3,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-417,sweden,,poland,2026-03-31,FIFA World Cup qualification,false,true,3,2,W,1526.18,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""sweden"",""away"":""poland"",""home_score"":3,""away_score"":2,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-418,sweden,,ukraine,2026-03-26,FIFA World Cup qualification,true,false,3,1,W,1549.29,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-26"",""home"":""ukraine"",""away"":""sweden"",""home_score"":1,""away_score"":3,""tournament"":""FIFA World Cup qualification"",""neutral"":true}"
form-419,sweden,,slovenia,2025-11-18,FIFA World Cup qualification,false,true,1,1,D,1441.09,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""sweden"",""away"":""slovenia"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-420,sweden,switzerland,switzerland,2025-11-15,FIFA World Cup qualification,false,false,1,4,L,1650.06,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""switzerland"",""away"":""sweden"",""home_score"":4,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-421,switzerland,canada,canada,2026-06-24,FIFA World Cup,false,false,2,1,W,1559.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-24"",""home"":""canada"",""away"":""switzerland"",""home_score"":1,""away_score"":2,""tournament"":""FIFA World Cup"",""neutral"":false}"
form-422,switzerland,,bosnia and herzegovina,2026-06-18,FIFA World Cup,true,true,4,1,W,1387.22,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-18"",""home"":""switzerland"",""away"":""bosnia and herzegovina"",""home_score"":4,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-423,switzerland,qatar,qatar,2026-06-13,FIFA World Cup,true,false,1,1,D,1450.31,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-13"",""home"":""qatar"",""away"":""switzerland"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-424,switzerland,australia,australia,2026-06-06,Friendly,true,false,1,1,D,1579.34,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""australia"",""away"":""switzerland"",""home_score"":1,""away_score"":1,""tournament"":""Friendly"",""neutral"":true}"
form-425,switzerland,jordan,jordan,2026-05-31,Friendly,false,true,4,1,W,1387.74,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-05-31"",""home"":""switzerland"",""away"":""jordan"",""home_score"":4,""away_score"":1,""tournament"":""Friendly"",""neutral"":false}"
form-426,switzerland,norway,norway,2026-03-31,Friendly,false,false,0,0,D,1557.44,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""norway"",""away"":""switzerland"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-427,switzerland,germany,germany,2026-03-27,Friendly,false,true,3,4,L,1735.77,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-27"",""home"":""switzerland"",""away"":""germany"",""home_score"":3,""away_score"":4,""tournament"":""Friendly"",""neutral"":false}"
form-428,switzerland,,kosovo,2025-11-18,FIFA World Cup qualification,false,false,1,1,D,1319.12,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-18"",""home"":""kosovo"",""away"":""switzerland"",""home_score"":1,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-429,switzerland,sweden,sweden,2025-11-15,FIFA World Cup qualification,false,true,4,1,W,1509.79,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-11-15"",""home"":""switzerland"",""away"":""sweden"",""home_score"":4,""away_score"":1,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-430,switzerland,,slovenia,2025-10-13,FIFA World Cup qualification,false,false,0,0,D,1441.09,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2025-10-13"",""home"":""slovenia"",""away"":""switzerland"",""home_score"":0,""away_score"":0,""tournament"":""FIFA World Cup qualification"",""neutral"":false}"
form-431,tunisia,netherlands,netherlands,2026-06-25,FIFA World Cup,true,true,1,3,L,1753.57,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-25"",""home"":""tunisia"",""away"":""netherlands"",""home_score"":1,""away_score"":3,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-432,tunisia,japan,japan,2026-06-20,FIFA World Cup,true,true,0,4,L,1661.58,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-20"",""home"":""tunisia"",""away"":""japan"",""home_score"":0,""away_score"":4,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-433,tunisia,sweden,sweden,2026-06-14,FIFA World Cup,true,false,1,5,L,1509.79,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-14"",""home"":""sweden"",""away"":""tunisia"",""home_score"":5,""away_score"":1,""tournament"":""FIFA World Cup"",""neutral"":true}"
form-434,tunisia,belgium,belgium,2026-06-06,Friendly,false,false,0,5,L,1742.24,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-06"",""home"":""belgium"",""away"":""tunisia"",""home_score"":5,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-435,tunisia,austria,austria,2026-06-01,Friendly,false,false,0,1,L,1597.4,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-06-01"",""home"":""austria"",""away"":""tunisia"",""home_score"":1,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
form-436,tunisia,canada,canada,2026-03-31,Friendly,false,false,0,0,D,1559.48,martj42-results,https://github.com/martj42/international_results,2026-07-01T14:05:55.202Z,"{""date"":""2026-03-31"",""home"":""canada"",""away"":""tunisia"",""home_score"":0,""away_score"":0,""tournament"":""Friendly"",""neutral"":false}"
